0,587891
-0,615935
-0,037932
-0,132558
0,092489
0,927706
0,995620
0,886031
-0,144200
-0,687546
-0,120243
-0,271468
-0,678068
0,711434
-0,339732
0,716247
0,846611
-0,962637
0,794247
-0,815197
0,735307
0,727776
0,652588
0,990165
0,703416
0,845527
0,895010
-0,291188
0,845633
-0,687294
-0,553925
-0,112988
-0,735723
-0,285080
0,170819
-0,416706
0,843179
-0,637054
-0,758290
0,292555
-0,304929
-0,285365
-0,255076
0,773016
-0,579176
-0,286074
-0,863850
-0,533636
0,474687
0,129542
0,918992
0,551633
0,690731
-0,257939
-0,815905
0,910726
-0,688576
-0,320772
0,772644
-0,044362
-0,554097
-0,484919
-0,729499
-0,017520
-0,837272
-0,849692
0,693311
-0,518436
-0,590012
0,833062
-0,326868
0,526751
-0,939879
0,959096
0,941311
-0,064342
-0,333894
0,913355
-0,567817
0,267578
-0,077937
-0,161353
0,518596
0,155289
-0,456162
0,514525
0,732138
-0,798474
0,888799
0,384539
0,761029
-0,325518
-0,998142
-0,158316
0,169748
-0,971047
-0,543165
-0,018933
-0,812189
-0,170368
-0,162572
0,051382
0,726169
0,566728
0,607427
0,445079
-0,400148
0,463378
-0,009470
0,964248
-0,047588
0,426904
0,067696
-0,652514
0,620058
0,148236
0,507775
-0,677342
-0,049473
-0,848912
0,195336
-0,025355
0,064588
-0,993774
-0,110427
0,253276
-0,893318
0,748768
0,126016
-0,840899
0,224164
0,528705
0,188752
-0,965882
-0,450117
0,895125
0,108785
0,240937
-0,409213
-0,247431
0,192734
0,677655
-0,180886
-0,047066
-0,827705
0,052977
-0,877099
0,783807
-0,787729
0,304075
-0,564484
-0,883299
0,119679
-0,846642
0,358948
-0,048532
0,594779
0,637733
0,152610
0,082568
0,572763
-0,032184
-0,717227
0,515713
0,565681
0,742802
-0,018988
0,803434
-0,750337
0,667559
-0,744149
0,660966
-0,442278
-0,114594
0,983497
-0,575203
0,332706
0,006122
-0,423378
0,554889
0,341622
-0,119224
-0,923792
0,499278
0,572735
-0,783413
-0,882928
-0,655813
-0,743078
0,920094
0,967568
-0,282835
-0,102683
-0,350207
0,810791
0,515120
-0,202787
0,513024
-0,557002
-0,800708
-0,179138
0,446622
-0,028500
-0,387273
0,872841
-0,498153
0,802663
0,140684
0,069944
-0,431407
0,395988
0,033148
0,580872
0,725354
-0,558473
0,267611
0,110183
0,799678
-0,816667
-0,910262
0,494317
-0,529918
-0,189401
0,202326
-0,161494
0,140080
0,580261
-0,156257
-0,719400
0,299007
-0,407673
0,015484
0,280851
0,656540
-0,002113
0,787027
-0,975215
-0,793410
-0,987547
0,423962
-0,629471
0,706522
-0,737270
0,370865
-0,744390
0,734543
-0,236490
0,669918
0,565189
-0,614859
0,893259
-0,063733
0,718831
0,033091
0,852880
-0,855419
-0,021094
0,692082
0,424720
-0,215033
-0,732818
0,321172
0,699603
0,486648
-0,317548
-0,832095
-0,503394
0,079281
-0,752971
-0,928603
0,569424
0,088201
0,345963
0,348881
0,843230
0,939791
0,513491
-0,545356
-0,252053
-0,477887
0,133512
-0,780407
0,205809
0,859130
0,972059
0,564630
0,571755
0,132000
0,433114
-0,688399
-0,044796
0,852391
0,889154
-0,771381
-0,429751
-0,710807
0,559249
-0,200168
0,350901
-0,723838
-0,847031
-0,864442
-0,941299
0,336502
-0,477323
-0,650757
0,653093
0,080405
0,900895
0,683453
-0,101054
-0,893909
0,885474
-0,425361
-0,153375
-0,559335
-0,437667
-0,419191
-0,420218
0,753379
0,780595
-0,419660
-0,907284
0,975934
0,351851
0,138826
-0,053647
-0,113207
0,126812
0,175496
-0,687766
0,280593
-0,158607
0,504399
0,455477
-0,476366
-0,661914
0,669759
0,396091
0,377377
0,305080
0,200847
-0,548938
-0,297849
0,852622
-0,955938
0,208175
-0,665822
-0,936315
-0,945608
-0,427999
-0,627863
-0,318000
-0,659112
0,943315
-0,462033
-0,552692
0,607122
-0,976935
0,777380
0,378316
0,369946
0,969849
-0,953274
0,205989
0,297956
0,320857
0,723902
0,223441
-0,352948
-0,419502
0,415150
0,477862
-0,073824
-0,927244
0,284354
-0,584522
0,892051
0,690067
0,460535
0,744207
0,530043
-0,684310
-0,703921
0,636959
-0,074505
-0,871851
-0,028655
-0,511929
-0,804510
-0,953683
-0,744732
0,743163
0,092576
-0,482107
0,329285
-0,311602
0,291378
0,113274
0,903662
0,052167
0,806693
0,467823
0,273731
0,937826
-0,418925
0,167104
-0,429714
0,800440
0,343497
-0,075401
0,508861
-0,532111
0,382915
0,795537
-0,395617
0,264745
-0,771723
0,037658
-0,712320
0,123695
-0,866993
-0,294901
-0,201067
-0,818996
0,377888
0,217346
0,281401
0,686988
0,394842
-0,950893
0,330230
-0,992768
-0,948206
-0,147407
0,005910
-0,791770
0,561902
-0,169610
0,182012
0,307532
0,883004
0,446649
-0,274335
-0,828721
0,616163
0,459635
0,995253
-0,048346
0,482830
-0,603984
-0,466855
-0,361644
-0,482426
0,791725
0,519860
-0,224338
-0,624136
0,567269
0,804625
-0,567648
-0,175605
-0,367180
-0,479688
-0,114316
0,611279
0,451258
-0,114054
0,106892
0,344156
0,260918
0,997875
-0,266880
0,156244
0,520482
0,230139
-0,381656
-0,115414
0,576601
0,164362
0,557619
0,409217
-0,853776
0,821779
0,119752
-0,859285
-0,029950
0,865927
-0,479170
-0,130979
0,983039
-0,087782
-0,766862
-0,113530
-0,798297
-0,034380
-0,053534
-0,364793
0,966868
-0,867977
-0,352506
0,467290
-0,584421
-0,679287
-0,355387
0,063243
-0,171385
-0,703121
0,354221
0,281711
-0,094543
-0,508434
-0,759688
0,055387
0,059800
0,813177
-0,650626
-0,794763
-0,613683
-0,298639
0,284316
-0,307496
-0,512906
-0,393948
0,827268
0,019645
0,991751
0,069889
0,401306
-0,477996
-0,048639
-0,873412
0,571639
0,934312
-0,142225
-0,154393
-0,594832
-0,882242
-0,472507
-0,974865
-0,951850
0,221587
0,522588
-0,695040
0,416750
-0,385001
-0,464208
-0,164654
-0,926589
-0,221171
-0,331917
-0,495355
0,837454
-0,034487
-0,653787
-0,609736
0,003862
0,549238
0,122798
-0,450345
0,417313
0,004938
0,093759
-0,917369
-0,268558
-0,089161
0,514103
0,527224
-0,962112
0,661518
0,571064
-0,221536
0,102577
0,101377
-0,015051
0,764924
-0,387067
0,313885
-0,939454
-0,501174
-0,369793
0,808488
0,174850
-0,235453
-0,897424
0,752861
-0,168225
0,043415
-0,745172
-0,496178
0,696513
-0,192586
-0,030963
0,564406
0,737725
-0,178430
-0,655914
0,991413
0,322630
-0,967726
-0,123838
0,688542
-0,694985
0,562866
-0,876748
-0,200379
0,320145
-0,656840
-0,899437
-0,321526
0,286825
-0,744678
0,486873
0,773503
0,962958
0,029557
-0,461816
0,378859
-0,450056
0,596958
-0,000768
0,900065
-0,190303
0,672021
-0,778152
0,726900
-0,493503
-0,007716
0,207670
0,789879
-0,522448
0,257423
0,537536
0,141065
0,578006
0,314397
0,535360
-0,899687
0,771367
0,815402
0,565256
0,614496
-0,013881
0,039135
-0,403431
0,392179
0,648451
0,910142
-0,285885
-0,173579
0,789231
-0,442665
-0,702437
-0,050254
-0,914060
0,023323
-0,407959
0,538074
-0,260030
0,643391
0,406224
-0,589339
-0,685173
-0,240662
0,550689
-0,834949
-0,902217
-0,664511
0,619965
0,078458
0,580422
-0,013341
0,739600
0,410222
0,128624
-0,663091
0,089184
-0,589522
0,751912
0,745415
-0,244425
0,642521
-0,857978
-0,751295
-0,021798
0,011968
0,931535
-0,590602
0,576724
-0,670766
0,054437
-0,240195
-0,586288
0,917979
-0,659901
0,640800
0,243758
-0,050967
-0,590354
0,579678
0,632015
0,214373
0,616955
0,234686
-0,805799
0,899026
0,239309
-0,003858
0,968939
0,163796
0,585230
0,533165
0,087917
0,930723
0,386394
0,290423
-0,102048
0,581960
0,309771
0,912683
-0,722097
0,975807
0,950930
0,787003
0,901503
0,548708
-0,755394
-0,315721
0,666005
-0,521583
-0,756846
0,070808
0,316802
0,577898
0,469413
-0,742143
-0,302290
0,152917
-0,697616
0,173089
0,890718
0,085852
0,803670
-0,489424
-0,648018
-0,522075
-0,823013
0,263759
-0,245651
0,766387
0,332238
0,906575
0,226481
-0,887748
0,999412
-0,523216
0,782633
0,536243
0,010642
-0,055979
0,036674
0,063524
0,170937
-0,999500
-0,168940
0,131653
0,274417
-0,135705
0,097721
-0,424995
-0,084289
0,987263
0,557279
0,453226
0,549173
0,226580
0,087259
-0,445533
-0,617387
-0,674785
0,210920
0,287504
-0,844667
-0,986235
0,446662
-0,039521
0,359441
-0,397874
0,550290
0,484641
-0,360305
0,685309
-0,001326
-0,705760
0,575875
-0,405038
0,186983
0,272133
-0,115752
-0,974037
0,669598
-0,093366
-0,040343
-0,945760
0,342340
-0,690096
0,141623
-0,150208
-0,506247
0,761661
-0,236512
-0,868918
-0,859242
-0,455145
0,399420
-0,537407
-0,442740
0,098057
-0,122013
-0,073716
-0,474219
0,166998
0,139216
-0,758790
0,173174
0,727586
-0,687151
0,833182
0,737555
-0,521386
-0,717508
-0,205993
-0,689566
-0,643331
0,347868
0,275933
0,480859
-0,437928
0,760137
-0,265539
0,717170
0,342998
-0,589629
-0,950714
-0,464505
-0,464159
-0,530892
0,342262
-0,974202
0,032038
-0,702641
-0,144156
-0,750902
0,803575
0,778803
-0,444350
-0,062239
0,900294
0,963527
0,979052
-0,323107
-0,610046
0,113363
0,074458
-0,937901
-0,409635
0,414467
0,824041
-0,135875
0,676407
0,696730
-0,410651
0,908104
-0,410836
0,161952
-0,299663
-0,833099
0,339058
0,862016
-0,034026
0,520012
-0,440458
0,997451
-0,099847
-0,892116
0,048004
0,897011
-0,347815
0,769599
0,676745
0,148539
0,416609
0,886116
0,928099
0,169183
0,548048
0,405786
0,623672
-0,253006
0,536564
-0,499773
0,733968
-0,043222
-0,201899
0,840433
0,744372
0,855051
-0,970610
0,916649
0,489298
-0,860834
-0,775025
-0,025853
-0,669857
-0,122217
-0,423981
0,790989
-0,018774
0,239732
-0,647033
-0,099316
-0,069138
0,552387
-0,695535
-0,938456
-0,554866
0,222180
-0,065910
-0,728589
0,526892
0,942188
0,472796
0,108823
-0,567389
-0,712244
-0,428720
0,605827
-0,765928
-0,537606
-0,627250
-0,646295
-0,275352
0,512008
-0,116508
-0,077029
0,091403
-0,594273
0,752395
0,055770
-0,051651
0,534206
-0,579573
-0,978229
-0,298248
0,806963
0,991897
-0,107613
-0,321734
0,608510
-0,860217
0,081642
0,704757
0,515819
-0,379011
0,776935
-0,339602
-0,911033
0,451175
0,264676
0,405098
-0,674919
-0,524898
0,664243
0,402153
-0,284874
-0,958293
-0,213991
0,042431
0,120201
-0,301399
0,852104
0,208278
0,560176
0,652399
0,408875
-0,896493
-0,454491
-0,866327
-0,268023
-0,391488
0,530851
-0,919413
0,012830
0,474651
-0,383285
0,030167
-0,417051
-0,998525
0,897897
0,802080
-0,708421
0,390566
-0,119964
-0,281647
-0,525373
0,940884
-0,022916
0,801065
-0,822139
-0,168778
-0,051766
-0,440813
-0,437390
-0,446045
-0,090262
-0,642059
0,946698
-0,961596
-0,289518
-0,454649
0,916378
-0,871113
0,255829
0,975040
-0,947894
-0,283392
0,342763
0,468477
0,163543
0,115440
-0,162647
0,052488
-0,790125
-0,176006
-0,257327
0,894532
-0,026187
0,112998
-0,437823
-0,359984
-0,231855
0,385378
0,367581
0,354771
0,768377
-0,784929
0,227711
0,040368
-0,851501
-0,097478
-0,847030
0,282532
0,757655
-0,155233
-0,483568
0,581196
0,158592
0,290041
0,820428
0,057297
0,115024
0,519828
-0,679643
0,360570
0,776571
-0,639973
0,450057
0,496818
-0,318035
0,403191
0,167267
0,517026
-0,950959
0,852032
0,451879
0,360192
0,751554
0,909638
-0,440217
-0,962342
-0,728256
0,840390
-0,524819
-0,386026
0,989258
0,644457
-0,773603
-0,482384
0,968549
-0,495949
-0,243745
0,987332
0,736162
0,426496
-0,167179
-0,393168
0,991152
-0,073749
0,570765
-0,358825
0,248992
-0,716548
-0,164764
-0,747157
-0,533348
-0,553743
0,099247
0,772392
0,438045
-0,011788
0,587725
-0,500659
0,638513
0,094848
-0,034183
-0,769301
-0,456955
-0,305770
0,684782
-0,755033
-0,296033
-0,995223
-0,849850
0,230689
-0,966503
-0,893119
0,647433
-0,133104
-0,968185
-0,495224
-0,681625
-0,285543
-0,750374
0,760300
-0,644239
0,653287
0,824109
0,335551
0,416126
0,961854
-0,808718
0,936856
-0,248750
-0,742097
-0,297912
-0,219303
0,501846
0,118118
-0,096157
0,687377
0,393750
-0,680667
-0,989175
-0,891817
-0,582460
0,787929
-0,708644
0,847330
0,794745
0,174330
-0,826748
-0,072194
-0,898478
-0,580815
0,068729
-0,735031
-0,608857
-0,680337
0,431918
0,003332
-0,425826
0,405555
-0,516045
-0,091864
-0,842312
-0,403447
0,659826
-0,997655
0,665953
0,552939
0,846663
-0,197161
-0,703669
0,053551
-0,449652
-0,149964
0,848144
0,009948
-0,808404
-0,674980
0,368006
-0,319776
-0,554068
-0,586137
-0,895901
-0,954704
0,427046
-0,198083
-0,029363
-0,266301
-0,308517
-0,354493
-0,971783
-0,520852
0,466253
-0,430903
0,274258
0,862092
0,068110
-0,048349
0,587305
-0,706575
-0,154917
0,145065
-0,156293
-0,663295
-0,827630
-0,621472
0,382229
-0,579601
0,338155
-0,682742
0,761183
0,440740
0,993064
-0,793305
0,492141
-0,594719
0,404539
0,831339
0,151149
-0,025641
0,512422
0,778193
0,789437
-0,743133
-0,368298
-0,740005
-0,970710
-0,958775
0,669833
0,544142
-0,251961
-0,809034
0,878644
0,217331
-0,135007
-0,008573
0,890086
0,542080
0,144560
-0,807114
0,711088
0,642339
0,727863
0,645571
-0,353195
-0,559672
0,328573
-0,261656
-0,009078
-0,237010
-0,721960
-0,791513
0,032350
-0,291569
-0,618806
-0,689768
-0,645801
-0,011693
-0,933221
0,771361
-0,846977
-0,891572
-0,699738
-0,382767
0,632214
0,852900
-0,865361
0,966220
0,978006
-0,074620
0,356471
0,926707
-0,096495
0,375937
-0,595663
-0,316133
-0,478332
-0,618190
-0,360932
-0,886886
0,620734
0,347320
-0,384199
-0,383805
-0,571328
-0,959017
0,222814
0,930072
-0,824122
-0,349026
-0,453309
0,862425
0,872863
-0,109710
-0,481572
0,226941
-0,736382
0,588401
-0,887800
0,482785
-0,430632
-0,386928
0,327525
-0,972754
-0,623010
-0,571433
-0,986939
-0,007959
0,914473
-0,093596
-0,114265
-0,498351
0,894797
-0,971227
0,058958
-0,241726
-0,895813
0,143034
-0,945654
-0,374985
0,437569
0,644983
-0,380276
0,284309
-0,770611
-0,690794
0,698442
-0,735523
0,275897
0,375837
-0,160762
0,824444
-0,246217
0,279914
-0,083267
0,760536
0,601317
-0,945343
0,058461
-0,276343
0,607557
0,713949
-0,156282
-0,899239
-0,156223
-0,767033
-0,892639
0,373561
-0,558955
0,330728
0,308374
-0,163057
0,496782
-0,891285
0,338052
-0,384316
0,134765
-0,251609
-0,547737
-0,723225
0,425925
-0,020945
-0,081735
-0,457420
0,047982
0,282911
-0,879411
-0,266048
-0,554369
-0,931437
0,324961
-0,838030
-0,414018
-0,750772
0,240488
-0,665715
0,964255
0,984976
-0,081167
-0,686678
-0,230544
0,485505
-0,415558
0,486148
0,908886
-0,862347
-0,733338
0,693572
-0,790017
-0,109111
-0,918341
0,696918
0,461486
0,928585
0,124290
0,671802
-0,584853
-0,464789
-0,908860
0,970337
0,368523
0,051592
-0,533062
0,249216
-0,189509
-0,353584
-0,133153
-0,990446
0,732396
0,137293
0,534294
0,211520
-0,966402
0,119558
0,627247
-0,693007
0,922579
0,097630
-0,489764
-0,778720
0,705173
-0,787123
0,182807
0,432964
0,696600
0,771888
-0,379351
0,350042
-0,659718
-0,221014
-0,559494
0,282733
-0,658620
-0,937715
-0,727209
0,827658
-0,848739
0,270707
-0,392351
0,946748
-0,273928
0,319846
0,702045
0,999033
-0,139488
-0,648727
0,134069
0,181056
0,311823
-0,941074
-0,835205
0,471414
0,383512
0,715490
0,445793
0,864814
0,380875
-0,373001
-0,854548
-0,444682
0,592081
-0,693017
0,024869
0,518839
-0,992843
-0,375724
0,228644
0,511992
0,589260
-0,388019
-0,889721
-0,754775
-0,437493
-0,353516
-0,499810
0,286077
-0,891607
0,818041
0,853167
-0,253167
0,796793
0,674058
-0,476030
-0,637593
-0,413533
-0,100344
-0,278446
0,573851
0,982895
0,007980
-0,725565
-0,574596
0,273151
-0,533647
-0,729517
0,972328
0,415707
0,551747
0,832436
-0,957028
-0,214953
-0,549224
-0,912490
-0,209338
0,050441
-0,378089
0,511375
0,393178
0,345322
0,910843
-0,713640
0,601149
-0,529557
-0,021083
-0,342237
0,607963
0,035483
-0,050589
0,280260
-0,843358
-0,477245
-0,106706
0,174133
-0,773145
0,426709
0,594293
-0,567160
-0,269696
-0,348338
-0,458710
0,268890
-0,247766
-0,223859
-0,252346
0,558282
-0,834820
-0,317152
0,024147
-0,441411
0,010739
0,481280
0,008469
-0,800474
-0,145157
-0,568943
0,839388
0,670540
-0,142206
0,385509
-0,398518
0,490257
-0,979317
0,174864
-0,298694
0,800756
-0,484394
-0,914465
-0,330476
0,771027
-0,863753
-0,079499
0,177804
0,790295
-0,644437
-0,714563
-0,119594
-0,276292
-0,012229
-0,102375
-0,067431
0,620357
0,185166
0,044689
0,249762
0,991274
-0,155687
-0,816655
-0,820812
0,653502
-0,782753
-0,508204
0,572885
0,001258
0,235653
-0,896038
-0,006763
0,854910
-0,051217
0,707571
-0,715316
0,414493
0,769619
-0,204495
0,838098
0,055680
0,226062
0,523198
0,348379
0,384062
0,628089
-0,887117
0,796494
0,826781
0,641626
0,148690
-0,233197
0,227945
-0,794331
-0,593246
0,290436
0,253280
0,212809
0,315445
0,300935
0,145221
0,979606
-0,563875
0,774365
-0,623811
-0,925007
0,772933
-0,335684
-0,161019
-0,433319
0,762444
0,403191
-0,240253
0,792203
0,177188
-0,255205
-0,022161
-0,354747
0,010911
-0,976691
0,545102
0,407224
-0,059902
0,318915
-0,872922
0,975187
0,475989
-0,651091
0,994378
-0,271941
-0,536432
0,493976
0,761957
0,144628
0,977834
-0,407591
0,023016
0,840972
-0,557722
-0,303839
-0,912119
-0,066011
-0,657403
0,104350
0,160395
-0,823348
0,903437
-0,255420
0,166045
-0,438262
-0,521366
0,666815
0,660668
0,627301
-0,667672
0,649034
0,210166
0,967900
0,432147
-0,519350
0,448542
-0,289369
-0,660021
0,017372
0,944836
-0,969945
-0,301487
0,010585
0,144546
0,180545
0,569026
0,392010
0,544624
-0,646760
0,432160
-0,569313
0,508808
0,232680
-0,403471
-0,994895
-0,705687
0,814510
-0,601599
0,969329
0,462981
-0,558363
-0,979453
0,811199
0,310283
-0,500848
0,624070
-0,623144
-0,928843
0,301707
